alert_id,client_id,client_name,provincia,comunidad_autonoma,zone,agent_id,product_id,alert_type,risk_level,client_value,churn_probability,purchase_propensity,predicted_next_purchase,last_order_date,alert_score,explanation,ctx_productos_afectados,ctx_n_productos,ctx_gasto_anual_real,ctx_gasto_esperado,ctx_dias_desde_compra,ctx_tiempo_medio_recompra,ctx_zscore_momento,ctx_potencial_clase,ctx_num_compras_anteriores,ctx_total_compras_otros,ctx_vuelve_a_comprar,inference_reference_date,inference_window_start,inference_window_end
ALT-1A447825,1000061991,Clínica Dental Navarra,Tarragona,Cataluña,east,4,4566,Producto 4566,Alto,Medio,98.65,97.34,2025-03-31,2025-02-10,136.27,"La darrera compra d'aquest producte va ser fa 482 dies (mitjana habitual: 158 dies, retard de 323 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1290.07,1603.05,482.0,158.4045798388423,0.707,muy_positivo,2,1,0,2025-12-29,2024-06-29,2025-09-29
ALT-70940508,1000100654,Centro Odontológico Familiar,Girona,Cataluña,east,6,Total,Total,Alto,Medio,98.94,96.76,2025-07-12,2025-06-26,136.27,"La darrera compra d'aquest producte va ser fa 266 dies (mitjana habitual: 173 dies, retard de 92 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4566",3,1151.63,1435.86,266.0,173.38372602259787,0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-054EFD12,1000060738,Odontología Álvarez y Álvarez,Burgos,Castilla y León,north,2,Total,Total,Alto,Medio,98.16,98.17,2025-05-19,2025-05-05,136.16,"La darrera compra d'aquest producte va ser fa 510 dies (mitjana habitual: 134 dies, retard de 375 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4566, 4567, 4911, 4912",4,437.28,520.53,510.0,134.17444825463818,0.998,muy_positivo,4,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-14353E61,10206,Centro Dental Ortega,Madrid,Comunidad de Madrid,south,7,3408,Producto 3408,Alto,Medio,98.57,97.32,2025-09-08,2025-09-05,136.15,"La darrera compra d'aquest producte va ser fa 463 dies (mitjana habitual: 184 dies, retard de 278 dies). La despesa anual real en aquest producte (220€) és un 29% inferior a la mitjana esperada (309€). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,219.89,308.72,463.0,184.3205158128136,1.485,muy_positivo,5,11,0,2025-12-29,2024-06-29,2025-09-29
ALT-20D6B663,1000081985,Centro Dental Medina,Burgos,Castilla y León,north,3,Total,Total,Alto,Medio,98.31,97.83,2025-09-24,2025-07-17,136.13,"La darrera compra d'aquest producte va ser fa 939 dies (mitjana habitual: 299 dies, retard de 639 dies). La despesa anual real (1585€) supera la mitjana esperada (462€) en un 243%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567",3,1585.2,462.08,939.0,299.14503950834063,0.707,muy_positivo,2,9,0,2025-12-29,2024-06-29,2025-09-29
ALT-C8A5332E,1000061342,Centro Dental Ibérica,Sta.Cruz Tenerife,Canarias,canary,12,3408,Producto 3408,Alto,Medio,97.69,99.04,2025-09-29,2025-05-28,136.11,"La darrera compra va ser fa 82 dies (dins la seva freqüència habitual de 184 dies). La despesa anual real (147€) supera la mitjana esperada (57€) en un 156%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,146.58,57.22,82.0,184.3205158128136,-0.62,muy_positivo,3,16,0,2025-12-29,2024-06-29,2025-09-29
ALT-EFDBCE18,24257,Navarra Torres,Barcelona,Cataluña,east,6,Total,Total,Alto,Medio,97.87,98.67,2025-07-10,2025-06-30,136.11,"La darrera compra d'aquest producte va ser fa 269 dies (mitjana habitual: 184 dies, retard de 84 dies). La despesa anual real en aquest producte (660€) és un 21% inferior a la mitjana esperada (834€). La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4565, 4567, 4911",4,659.71,834.0,269.0,184.3205158128136,0.707,muy_positivo,2,9,0,2025-12-29,2024-06-29,2025-09-29
ALT-CC1D3DB1,1000082006,Dental Canaria,Albacete,Castilla-La Mancha,south,9,Total,Total,Alto,Medio,98.15,98.07,2025-08-05,2025-07-02,136.08,"La darrera compra d'aquest producte va ser fa 302 dies (mitjana habitual: 173 dies, retard de 128 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4567",3,236.22,276.48,302.0,173.38372602259787,-0.601,muy_positivo,4,8,0,2025-12-29,2024-06-29,2025-09-29
ALT-C93977D7,2785,Clínica Odontológica Marín y Marín,Madrid,Comunidad de Madrid,south,8,4565,Producto 4565,Alto,Medio,98.87,96.61,2025-10-06,2025-09-23,136.07,"La darrera compra d'aquest producte va ser fa 294 dies (mitjana habitual: 173 dies, retard de 120 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,354.35,406.6,294.0,173.38372602259787,0.425,muy_positivo,7,15,0,2025-12-29,2024-06-29,2025-09-29
ALT-6C3601E0,29404,Gabinete Dental Natural,A Coruña,Galicia,north,2,4565,Producto 4565,Alto,Medio,97.95,98.44,2025-06-05,2025-02-14,136.06,"La darrera compra va ser fa 22 dies (dins la seva freqüència habitual de 173 dies). La despesa anual real (1935€) supera la mitjana esperada (1226€) en un 58%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,1935.09,1225.89,22.0,173.38372602259787,-0.707,muy_positivo,2,3,0,2025-12-29,2024-06-29,2025-09-29
ALT-3C848A6B,1000081748,Clínica Dental Montero - Mediterránea,Girona,Cataluña,east,6,4565,Producto 4565,Alto,Medio,98.06,98.12,2025-10-18,2025-09-25,136.0,"La darrera compra d'aquest producte va ser fa 231 dies (mitjana habitual: 173 dies, retard de 57 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,381.6,349.32,231.0,173.38372602259787,-0.521,muy_positivo,6,9,0,2025-12-29,2024-06-29,2025-09-29
ALT-7AEA88CF,1000079072,Policlínica Dental Suárez y Suárez,Madrid,Comunidad de Madrid,south,9,3408,Producto 3408,Alto,Medio,98.07,98.05,2024-09-09,2024-08-07,135.96,"La darrera compra d'aquest producte va ser fa 595 dies (mitjana habitual: 184 dies, retard de 410 dies). La despesa anual real en aquest producte (378€) és un 28% inferior a la mitjana esperada (525€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,378.06,524.63,595.0,184.3205158128136,0.707,muy_positivo,2,23,0,2025-12-29,2024-06-29,2025-09-29
ALT-5FA74B0B,10783,Odontología Díaz,Zaragoza,Aragón,east,5,Total,Total,Alto,Medio,98.32,97.55,2025-02-20,2025-01-21,135.96,"La darrera compra va ser fa 131 dies (dins la seva freqüència habitual de 184 dies). La despesa anual real en aquest producte (213€) és un 42% inferior a la mitjana esperada (370€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3408, 4566, 4567",3,213.49,370.02,131.0,184.3205158128136,-1.456,muy_positivo,5,8,0,2025-12-29,2024-06-29,2025-09-29
ALT-2FC68877,1000076182,Policlínica Dental Ramírez y Ramírez,Vizcaya,País Vasco,north,2,4566,Producto 4566,Alto,Medio,98.29,97.61,2025-07-31,2025-05-29,135.96,"La darrera compra d'aquest producte va ser fa 226 dies (mitjana habitual: 158 dies, retard de 67 dies). La despesa anual real (1181€) supera la mitjana esperada (531€) en un 122%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,1181.14,531.05,226.0,158.4045798388423,-0.901,muy_positivo,4,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-E3C09AF3,1000059777,Clínica Odontológica Prieto - Murciana,Madrid,Comunidad de Madrid,south,7,5102,Producto 5102,Alto,Medio,98.11,97.95,2024-12-03,2024-09-26,135.95,"La darrera compra d'aquest producte va ser fa 951 dies (mitjana habitual: 126 dies, retard de 824 dies). La despesa anual real (404€) supera la mitjana esperada (228€) en un 77%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",5102,1,403.87,227.62,951.0,126.32341723874904,0.707,muy_positivo,2,17,0,2025-12-29,2024-06-29,2025-09-29
ALT-16005F92,30202,Policlínica Dental Dr. Méndez,Madrid,Comunidad de Madrid,south,8,Total,Total,Alto,Medio,97.92,98.32,2025-10-21,2025-09-18,135.94,"La darrera compra d'aquest producte va ser fa 640 dies (mitjana habitual: 134 dies, retard de 505 dies). La despesa anual real en aquest producte (398€) és un 21% inferior a la mitjana esperada (505€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4912, 5103, 5115",3,397.52,504.79,640.0,134.17444825463818,0.96,muy_positivo,3,12,0,2025-12-29,2024-06-29,2025-09-29
ALT-C113D0FE,37059,Clínica Odontológica Marín y Marín,Barcelona,Cataluña,east,4,4565,Producto 4565,Alto,Medio,98.17,97.82,2025-11-11,2025-09-03,135.94,"La darrera compra d'aquest producte va ser fa 338 dies (mitjana habitual: 173 dies, retard de 164 dies). La despesa anual real en aquest producte (100€) és un 48% inferior a la mitjana esperada (191€). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4565,1,99.51,191.18,338.0,173.38372602259787,0.015,muy_positivo,5,14,0,2025-12-29,2024-06-29,2025-09-29
ALT-61785BC4,6485,Dental Castro y Castro,Valencia,Comunitat Valenciana,east,6,3408,Producto 3408,Alto,Medio,98.49,97.17,2025-10-09,2025-09-26,135.94,"La darrera compra d'aquest producte va ser fa 353 dies (mitjana habitual: 184 dies, retard de 168 dies). La despesa anual real en aquest producte (92€) és un 40% inferior a la mitjana esperada (153€). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,91.63,152.89,353.0,184.3205158128136,0.369,muy_positivo,5,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-F26F93AE,1000069746,Dental Brillante Cano,Albacete,Castilla-La Mancha,south,7,4912,Producto 4912,Alto,Medio,98.41,97.31,2025-07-25,2025-07-08,135.92,"La darrera compra d'aquest producte va ser fa 340 dies (mitjana habitual: 134 dies, retard de 205 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,266.33,221.3,340.0,134.17444825463818,-0.819,muy_positivo,4,17,0,2025-12-29,2024-06-29,2025-09-29
ALT-3A4CE9C2,1000079195,Aragonesa Hernández,Málaga,Andalucía,south,9,4912,Producto 4912,Alto,Medio,97.61,98.89,2025-06-24,2025-04-22,135.9,"La darrera compra d'aquest producte va ser fa 1019 dies (mitjana habitual: 134 dies, retard de 884 dies). La despesa anual real (795€) supera la mitjana esperada (449€) en un 77%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,795.05,448.62,1019.0,134.17444825463818,0.707,muy_positivo,2,13,0,2025-12-29,2024-06-29,2025-09-29
ALT-FFD238C5,7372,Clínica Odontológica Nórdica Morales,Madrid,Comunidad de Madrid,south,8,5103,Producto 5103,Alto,Medio,99.86,94.4,2026-01-24,2025-09-26,135.89,"La darrera compra d'aquest producte va ser fa 238 dies (mitjana habitual: 150 dies, retard de 87 dies). La despesa anual real (1665€) supera la mitjana esperada (502€) en un 231%. La propensió de compra és alta (94/100), cosa que suggereix que el client continua actiu en el mercat.",5103,1,1665.05,502.34,238.0,150.6395395799677,-0.707,muy_positivo,2,15,0,2025-12-29,2024-06-29,2025-09-29
ALT-BF646B9E,1000100338,Centro Dental Brillante Méndez,Zamora,Castilla y León,north,2,4566,Producto 4566,Alto,Medio,97.45,99.19,2025-05-30,2025-05-16,135.87,"La darrera compra d'aquest producte va ser fa 344 dies (mitjana habitual: 158 dies, retard de 185 dies). La despesa anual real (709€) supera la mitjana esperada (522€) en un 36%. La propensió de compra és alta (99/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,708.7,521.78,344.0,158.4045798388423,0.707,muy_positivo,2,6,0,2025-12-29,2024-06-29,2025-09-29
ALT-3B046600,35135,Clínica Dental Dr. Ramírez,Valencia,Comunitat Valenciana,east,6,Total,Total,Alto,Medio,98.02,98.01,2024-07-13,2024-07-02,135.86,"La darrera compra d'aquest producte va ser fa 265 dies (mitjana habitual: 134 dies, retard de 130 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4911, 4912",4,192.92,205.46,265.0,134.17444825463818,-0.786,muy_positivo,3,15,0,2025-12-29,2024-06-29,2025-09-29
ALT-21049A04,2372,Policlínica Dental Clara Delgado,Sta.Cruz Tenerife,Canarias,canary,12,4567,Producto 4567,Alto,Medio,98.69,96.65,2025-09-15,2025-09-05,135.86,"La darrera compra d'aquest producte va ser fa 567 dies (mitjana habitual: 299 dies, retard de 267 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4567,1,188.71,171.7,567.0,299.14503950834063,1.024,muy_positivo,4,11,0,2025-12-29,2024-06-29,2025-09-29
ALT-CF9D830A,1000038189,Instituto Dental Dr. Pérez,Madrid,Comunidad de Madrid,south,7,4566,Producto 4566,Alto,Medio,98.65,96.73,2025-10-06,2025-09-05,135.85,"La darrera compra d'aquest producte va ser fa 484 dies (mitjana habitual: 158 dies, retard de 325 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,590.57,602.55,484.0,158.4045798388423,0.504,muy_positivo,4,7,0,2025-12-29,2024-06-29,2025-09-29
ALT-DFF2B43F,1000082774,Policlínica Dental Castro,Girona,Cataluña,east,6,Total,Total,Alto,Medio,98.18,97.68,2025-04-04,2025-03-17,135.85,"La darrera compra d'aquest producte va ser fa 231 dies (mitjana habitual: 184 dies, retard de 46 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 3408, 4565",3,714.66,804.03,231.0,184.3205158128136,-1.055,muy_positivo,3,6,0,2025-12-29,2024-06-29,2025-09-29
ALT-DE2642AB,1000082673,Gabinete Dental Prieto,Cuenca,Castilla-La Mancha,south,7,4566,Producto 4566,Alto,Medio,98.11,97.74,2025-01-10,2024-12-05,135.8,"La darrera compra d'aquest producte va ser fa 295 dies (mitjana habitual: 158 dies, retard de 136 dies). La despesa anual real (946€) supera la mitjana esperada (643€) en un 47%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4566,1,946.05,643.34,295.0,158.4045798388423,-0.707,muy_positivo,2,5,0,2025-12-29,2024-06-29,2025-09-29
ALT-B1D06BF2,22691,Clínica Odontológica Hernández - Confianza,Palencia,Castilla y León,north,3,3408,Producto 3408,Alto,Medio,97.75,98.46,2024-12-15,2024-10-22,135.79,"La darrera compra d'aquest producte va ser fa 558 dies (mitjana habitual: 184 dies, retard de 373 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",3408,1,667.16,656.32,558.0,184.3205158128136,0.707,muy_positivo,2,0,0,2025-12-29,2024-06-29,2025-09-29
ALT-B7E77E30,1000063808,Atlántica Vázquez,Murcia,Región de Murcia,east,6,Total,Total,Alto,Medio,97.78,98.35,2025-03-04,2025-02-12,135.77,"La darrera compra d'aquest producte va ser fa 467 dies (mitjana habitual: 158 dies, retard de 308 dies). La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","3399, 4565, 4566",3,516.03,590.33,467.0,158.4045798388423,1.026,muy_positivo,3,8,0,2025-12-29,2024-06-29,2025-09-29
ALT-D9E216DB,2753,Clínica Odontológica Murciana,Madrid,Comunidad de Madrid,south,9,4912,Producto 4912,Alto,Medio,97.87,98.18,2025-06-03,2025-04-04,135.77,"La darrera compra d'aquest producte va ser fa 381 dies (mitjana habitual: 134 dies, retard de 246 dies). La despesa anual real (298€) supera la mitjana esperada (152€) en un 96%. La propensió de compra és alta (98/100), cosa que suggereix que el client continua actiu en el mercat.",4912,1,298.14,152.38,381.0,134.17444825463818,-0.606,muy_positivo,3,22,0,2025-12-29,2024-06-29,2025-09-29
ALT-56978896,27328,Clínica Dental Rodríguez,Valencia,Comunitat Valenciana,east,5,Total,Total,Alto,Medio,98.51,96.88,2025-07-02,2025-05-13,135.76,"La darrera compra d'aquest producte va ser fa 482 dies (mitjana habitual: 173 dies, retard de 308 dies). La propensió de compra és alta (97/100), cosa que suggereix que el client continua actiu en el mercat. El risc afecta múltiples línies de producte, la qual cosa apunta a un canvi global en la relació comercial.","4565, 4566, 4567",3,1364.2,1281.86,482.0,173.38372602259787,-0.41,muy_positivo,3,5,0,2025-12-29,2024-06-29,2025-09-29
